ID,Longitude,Latitude,M2 bedstress
6462,-8.43,50.62,0.31
6463,-8.31,50.62,0.3
6464,-8.18,50.62,0.31
6465,-8.06,50.62,0.34
6466,-7.93,50.62,0.33
6467,-7.81,50.62,0.31
6468,-7.68,50.62,0.33
6469,-7.56,50.62,0.34
6470,-7.43,50.62,0.34
6471,-7.31,50.62,0.35
6472,-7.18,50.62,0.35
6473,-7.06,50.62,0.36
6474,-6.93,50.62,0.37
6475,-6.81,50.62,0.39
6476,-6.68,50.62,0.4
6477,-6.56,50.62,0.43
6478,-6.43,50.62,0.48
6479,-6.31,50.62,0.5
6480,-6.18,50.62,0.51
6481,-6.06,50.62,0.58
6482,-5.93,50.62,0.65
6483,-5.81,50.62,0.67
6484,-5.68,50.62,0.66
6485,-5.56,50.62,0.64
6486,-5.43,50.62,0.64
6487,-5.31,50.62,0.72
6488,-5.18,50.62,0.88
6489,-5.06,50.62,1.13
6490,-4.93,50.62,0.72
6491,-4.81,50.62,0.51
6492,-4.68,50.62,1000000
6493,-4.56,50.62,1000000
6494,-4.43,50.62,1000000
6495,-4.31,50.62,1000000
6496,-4.18,50.62,1000000
6497,-4.06,50.62,1000000
6498,-3.93,50.62,1000000
6499,-3.81,50.62,1000000
6500,-3.68,50.62,1000000
6501,-3.56,50.62,1000000
6502,-3.43,50.62,1000000
6503,-3.31,50.62,0.1
6504,-3.18,50.62,0.12
6505,-3.06,50.62,0.2
6506,-2.93,50.62,0.24
6507,-2.81,50.62,0.28
6508,-2.68,50.62,0.48
6509,-2.56,50.62,1000000
6510,-2.43,50.62,0.58
6511,-2.31,50.62,0.53
6512,-2.18,50.62,1000000
6513,-2.06,50.62,1000000
6514,-1.93,50.62,1.4
6515,-1.81,50.62,1.07
6516,-1.68,50.62,1.21
6517,-1.56,50.62,1.19
6518,-1.43,50.62,1.06
6519,-1.31,50.62,1000000
6520,-1.18,50.62,1000000
6521,-1.06,50.62,1.03
6522,-0.93,50.62,1.08
6523,-0.81,50.62,1.46
6524,-0.68,50.62,1.35
6525,-0.56,50.62,1.21
6526,-0.43,50.62,1.03
6527,-0.31,50.62,0.89
6528,-0.18,50.62,0.79
6529,-0.06,50.62,0.82
6530,0.06,50.62,0.96
6531,0.18,50.62,1.02
6532,0.31,50.62,1.04
6533,0.43,50.62,0.94
6534,0.56,50.62,0.76
6535,0.68,50.62,0.65
6536,0.81,50.62,0.56
6537,0.93,50.62,0.48
6538,1.06,50.62,0.46
6539,1.18,50.62,0.51
6540,1.31,50.62,0.6
6541,1.43,50.62,0.73
6542,1.56,50.62,0.83
6543,1.68,50.62,1000000
6544,1.81,50.62,1000000
6545,1.93,50.62,1000000
6546,2.06,50.62,1000000
6547,2.18,50.62,1000000
6548,2.31,50.62,1000000
6549,2.43,50.62,1000000
6550,2.56,50.62,1000000
6551,2.68,50.62,1000000
6552,2.81,50.62,1000000
6553,2.93,50.62,1000000
6554,3.06,50.62,1000000
6555,3.18,50.62,1000000
6556,3.31,50.62,1000000
6557,3.43,50.62,1000000
6558,3.56,50.62,1000000
6559,3.68,50.62,1000000
6560,3.81,50.62,1000000
6561,3.93,50.62,1000000
6562,4.06,50.62,1000000
6563,4.18,50.62,1000000
6564,4.31,50.62,1000000
6565,4.43,50.62,1000000
6566,4.56,50.62,1000000
6567,4.68,50.62,1000000
6568,4.81,50.62,1000000
6569,4.93,50.62,1000000
6570,5.06,50.62,1000000
6571,5.18,50.62,1000000
6572,5.31,50.62,1000000
6573,5.43,50.62,1000000
6574,5.56,50.62,1000000
6575,5.68,50.62,1000000
6576,5.81,50.62,1000000
6577,5.93,50.62,1000000
6578,6.06,50.62,1000000
6579,6.18,50.62,1000000
6580,6.31,50.62,1000000
6581,6.43,50.62,1000000
6582,6.56,50.62,1000000
6583,6.68,50.62,1000000
6584,6.81,50.62,1000000
6585,6.93,50.62,1000000
6586,7.06,50.62,1000000
6587,7.18,50.62,1000000
6588,7.31,50.62,1000000
6589,7.43,50.62,1000000
6590,7.56,50.62,1000000
6591,7.68,50.62,1000000
6592,7.81,50.62,1000000
6593,7.93,50.62,1000000
6594,8.06,50.62,1000000
6595,8.18,50.62,1000000
6596,8.31,50.62,1000000
6597,8.43,50.62,1000000
6598,8.56,50.62,1000000
6599,8.68,50.62,1000000
6600,8.81,50.62,1000000
6601,8.93,50.62,1000000
6602,9.06,50.62,1000000
6603,9.18,50.62,1000000
6604,9.31,50.62,1000000
6605,9.43,50.62,1000000
6606,9.56,50.62,1000000
6607,9.68,50.62,1000000
6608,9.81,50.62,1000000
6609,9.93,50.62,1000000
6610,10.06,50.62,1000000
6611,10.18,50.62,1000000
6612,10.31,50.62,1000000
6613,10.43,50.62,1000000
6614,10.56,50.62,1000000
6615,10.68,50.62,1000000
6616,10.81,50.62,1000000
6617,10.93,50.62,1000000
6618,11.06,50.62,1000000
6619,11.18,50.62,1000000
6620,11.31,50.62,1000000
6621,11.43,50.62,1000000
6622,11.56,50.62,1000000
6623,11.68,50.62,1000000
6624,11.81,50.62,1000000
6625,11.93,50.62,1000000
6626,12.06,50.62,1000000
6627,12.18,50.62,1000000
6628,12.31,50.62,1000000
6629,12.43,50.62,1000000
6630,12.56,50.62,1000000
6631,12.68,50.62,1000000
6632,12.81,50.62,1000000
6633,12.93,50.62,1000000
6634,-12.06,50.7,1000000
6635,-11.93,50.7,1000000
6636,-11.81,50.7,8.02E-03
6637,-11.68,50.7,9.81E-03
6638,-11.56,50.7,0.01
6639,-11.43,50.7,0.01
6640,-11.31,50.7,0.01
6641,-11.18,50.7,0.02
6642,-11.06,50.7,0.04
6643,-10.93,50.7,0.1
6644,-10.81,50.7,0.14
6645,-10.68,50.7,0.15
6646,-10.56,50.7,0.15
6647,-10.43,50.7,0.16
6648,-10.31,50.7,0.17
6649,-10.18,50.7,0.18
6650,-10.06,50.7,0.19
6651,-9.93,50.7,0.2
6652,-9.81,50.7,0.21
6653,-9.68,50.7,0.22
6654,-9.56,50.7,0.23
6655,-9.43,50.7,0.23
6656,-9.31,50.7,0.23
6657,-9.18,50.7,0.25
6658,-9.06,50.7,0.27
6659,-8.93,50.7,0.29
6660,-8.81,50.7,0.3
6661,-8.68,50.7,0.3
6662,-8.56,50.7,0.29
6663,-8.43,50.7,0.28
6664,-8.31,50.7,0.29
6665,-8.18,50.7,0.31
6666,-8.06,50.7,0.3
6667,-7.93,50.7,0.29
6668,-7.81,50.7,0.32
6669,-7.68,50.7,0.34
6670,-7.56,50.7,0.32
6671,-7.43,50.7,0.32
6672,-7.31,50.7,0.33
6673,-7.18,50.7,0.33
6674,-7.06,50.7,0.34
6675,-6.93,50.7,0.35
6676,-6.81,50.7,0.36
6677,-6.68,50.7,0.38
6678,-6.56,50.7,0.42
6679,-6.43,50.7,0.45
6680,-6.31,50.7,0.46
6681,-6.18,50.7,0.47
6682,-6.06,50.7,0.52
6683,-5.93,50.7,0.56
6684,-5.81,50.7,0.57
6685,-5.68,50.7,0.6
6686,-5.56,50.7,0.61
6687,-5.43,50.7,0.62
6688,-5.31,50.7,0.73
6689,-5.18,50.7,0.81
6690,-5.06,50.7,0.82
6691,-4.93,50.7,0.64
6692,-4.81,50.7,0.47
6693,-4.68,50.7,0.38
6694,-4.56,50.7,1000000
6695,-4.43,50.7,1000000
6696,-4.31,50.7,1000000
6697,-4.18,50.7,1000000
6698,-4.06,50.7,1000000
6699,-3.93,50.7,1000000
6700,-3.81,50.7,1000000
6701,-3.68,50.7,1000000
6702,-3.56,50.7,1000000
6703,-3.43,50.7,1000000
6704,-3.31,50.7,1000000
6705,-3.18,50.7,1000000
6706,-3.06,50.7,1000000
6707,-2.93,50.7,0.06
6708,-2.81,50.7,0.1
6709,-2.68,50.7,1000000
6710,-2.56,50.7,1000000
6711,-2.43,50.7,1000000
6712,-2.31,50.7,1000000
6713,-2.18,50.7,1000000
6714,-2.06,50.7,1000000
6715,-1.93,50.7,0.6
6716,-1.81,50.7,0.65
6717,-1.68,50.7,1.1
6718,-1.56,50.7,1.49
6719,-1.43,50.7,2.76
6720,-1.31,50.7,1000000
6721,-1.18,50.7,1000000
6722,-1.06,50.7,0.43
6723,-0.93,50.7,0.79
6724,-0.81,50.7,1.18
6725,-0.68,50.7,1.17
6726,-0.56,50.7,1.1
6727,-0.43,50.7,0.67
6728,-0.31,50.7,0.53
6729,-0.18,50.7,0.49
6730,-0.06,50.7,0.6
6731,0.06,50.7,0.83
6732,0.18,50.7,0.92
6733,0.31,50.7,1.01
6734,0.43,50.7,1.03
6735,0.56,50.7,0.71
6736,0.68,50.7,0.59
6737,0.81,50.7,0.44
6738,0.93,50.7,0.39
6739,1.06,50.7,0.43
6740,1.18,50.7,0.51
6741,1.31,50.7,0.63
6742,1.43,50.7,0.82
6743,1.56,50.7,0.98
6744,1.68,50.7,1000000
6745,1.81,50.7,1000000
6746,1.93,50.7,1000000
6747,2.06,50.7,1000000
6748,2.18,50.7,1000000
6749,2.31,50.7,1000000
6750,2.43,50.7,1000000
6751,2.56,50.7,1000000
6752,2.68,50.7,1000000
6753,2.81,50.7,1000000
6754,2.93,50.7,1000000
6755,3.06,50.7,1000000
6756,3.18,50.7,1000000
6757,3.31,50.7,1000000
6758,3.43,50.7,1000000
6759,3.56,50.7,1000000
6760,3.68,50.7,1000000
6761,3.81,50.7,1000000
6762,3.93,50.7,1000000
6763,4.06,50.7,1000000
6764,4.18,50.7,1000000
6765,4.31,50.7,1000000
6766,4.43,50.7,1000000
6767,4.56,50.7,1000000
6768,4.68,50.7,1000000
6769,4.81,50.7,1000000
6770,4.93,50.7,1000000
6771,5.06,50.7,1000000
6772,5.18,50.7,1000000
6773,5.31,50.7,1000000
6774,5.43,50.7,1000000
6775,5.56,50.7,1000000
6776,5.68,50.7,1000000
6777,5.81,50.7,1000000
6778,5.93,50.7,1000000
6779,6.06,50.7,1000000
6780,6.18,50.7,1000000
6781,6.31,50.7,1000000
6782,6.43,50.7,1000000
6783,6.56,50.7,1000000
6784,6.68,50.7,1000000
6785,6.81,50.7,1000000
6786,6.93,50.7,1000000
6787,7.06,50.7,1000000
6788,7.18,50.7,1000000
6789,7.31,50.7,1000000
6790,7.43,50.7,1000000
6791,7.56,50.7,1000000
6792,7.68,50.7,1000000
6793,7.81,50.7,1000000
6794,7.93,50.7,1000000
6795,8.06,50.7,1000000
6796,8.18,50.7,1000000
6797,8.31,50.7,1000000
6798,8.43,50.7,1000000
6799,8.56,50.7,1000000
6800,8.68,50.7,1000000
6801,8.81,50.7,1000000
6802,8.93,50.7,1000000
6803,9.06,50.7,1000000
6804,9.18,50.7,1000000
6805,9.31,50.7,1000000
6806,9.43,50.7,1000000
6807,9.56,50.7,1000000
6808,9.68,50.7,1000000
6809,9.81,50.7,1000000
6810,9.93,50.7,1000000
6811,10.06,50.7,1000000
6812,10.18,50.7,1000000
6813,10.31,50.7,1000000
6814,10.43,50.7,1000000
6815,10.56,50.7,1000000
6816,10.68,50.7,1000000
6817,10.81,50.7,1000000
6818,10.93,50.7,1000000
6819,11.06,50.7,1000000
6820,11.18,50.7,1000000
6821,11.31,50.7,1000000
6822,11.43,50.7,1000000
6823,11.56,50.7,1000000
6824,11.68,50.7,1000000
6825,11.81,50.7,1000000
6826,11.93,50.7,1000000
6827,12.06,50.7,1000000
6828,12.18,50.7,1000000
6829,12.31,50.7,1000000
6830,12.43,50.7,1000000
6831,12.56,50.7,1000000
6832,12.68,50.7,1000000
6833,12.81,50.7,1000000
6834,12.93,50.7,1000000
6835,-12.06,50.79,1000000
6836,-11.93,50.79,1000000
6837,-11.81,50.79,3.68E-03
6838,-11.68,50.79,7.75E-03
6839,-11.56,50.79,0.01
6840,-11.43,50.79,0.01
6841,-11.31,50.79,0.01
6842,-11.18,50.79,0.03
6843,-11.06,50.79,0.06
6844,-10.93,50.79,0.12
6845,-10.81,50.79,0.14
6846,-10.68,50.79,0.14
6847,-10.56,50.79,0.15
6848,-10.43,50.79,0.16
6849,-10.31,50.79,0.17
6850,-10.18,50.79,0.18
6851,-10.06,50.79,0.19
6852,-9.93,50.79,0.21
6853,-9.81,50.79,0.22
6854,-9.68,50.79,0.23
6855,-9.56,50.79,0.24
6856,-9.43,50.79,0.23
6857,-9.31,50.79,0.23
6858,-9.18,50.79,0.25
6859,-9.06,50.79,0.27
6860,-8.93,50.79,0.29
6861,-8.81,50.79,0.29
6862,-8.68,50.79,0.29
6863,-8.56,50.79,0.27
6864,-8.43,50.79,0.26
6865,-8.31,50.79,0.28
6866,-8.18,50.79,0.29
6867,-8.06,50.79,0.28
6868,-7.93,50.79,0.32
6869,-7.81,50.79,0.34
6870,-7.68,50.79,0.31
6871,-7.56,50.79,0.29
6872,-7.43,50.79,0.31
6873,-7.31,50.79,0.31
6874,-7.18,50.79,0.31
6875,-7.06,50.79,0.32
6876,-6.93,50.79,0.33
6877,-6.81,50.79,0.34
6878,-6.68,50.79,0.37
6879,-6.56,50.79,0.4
6880,-6.43,50.79,0.42
6881,-6.31,50.79,0.41
6882,-6.18,50.79,0.42
6883,-6.06,50.79,0.45
6884,-5.93,50.79,0.48
6885,-5.81,50.79,0.5
6886,-5.68,50.79,0.55
6887,-5.56,50.79,0.57
6888,-5.43,50.79,0.64
6889,-5.31,50.79,0.75
6890,-5.18,50.79,0.75
6891,-5.06,50.79,0.73
6892,-4.93,50.79,0.62
6893,-4.81,50.79,0.51
6894,-4.68,50.79,0.44
6895,-4.56,50.79,1000000
6896,-4.43,50.79,1000000
6897,-4.31,50.79,1000000
6898,-4.18,50.79,1000000
6899,-4.06,50.79,1000000
6900,-3.93,50.79,1000000
6901,-3.81,50.79,1000000
6902,-3.68,50.79,1000000
6903,-3.56,50.79,1000000
6904,-3.43,50.79,1000000
6905,-3.31,50.79,1000000
6906,-3.18,50.79,1000000
6907,-3.06,50.79,1000000
6908,-2.93,50.79,1000000
6909,-2.81,50.79,1000000
6910,-2.68,50.79,1000000
6911,-2.56,50.79,1000000
6912,-2.43,50.79,1000000
6913,-2.31,50.79,1000000
6914,-2.18,50.79,1000000
6915,-2.06,50.79,1000000
6916,-1.93,50.79,1000000
6917,-1.81,50.79,1000000
6918,-1.68,50.79,1000000
6919,-1.56,50.79,1000000
6920,-1.43,50.79,3
6921,-1.31,50.79,2.2
6922,-1.18,50.79,1.65
6923,-1.06,50.79,1.11
6924,-0.93,50.79,0.6
6925,-0.81,50.79,1000000
6926,-0.68,50.79,1000000
6927,-0.56,50.79,0.57
6928,-0.43,50.79,0.33
6929,-0.31,50.79,0.27
6930,-0.18,50.79,0.19
6931,-0.06,50.79,0.17
6932,0.06,50.79,1000000
6933,0.18,50.79,1000000
6934,0.31,50.79,1000000
6935,0.43,50.79,0.62
6936,0.56,50.79,0.46
6937,0.68,50.79,0.43
6938,0.81,50.79,0.27
6939,0.93,50.79,0.29
6940,1.06,50.79,0.42
6941,1.18,50.79,0.52
6942,1.31,50.79,0.69
6943,1.43,50.79,1.01
6944,1.56,50.79,1.31
6945,1.68,50.79,1000000
6946,1.81,50.79,1000000
6947,1.93,50.79,1000000
6948,2.06,50.79,1000000
6949,2.18,50.79,1000000
6950,2.31,50.79,1000000
6951,2.43,50.79,1000000
6952,2.56,50.79,1000000
6953,2.68,50.79,1000000
6954,2.81,50.79,1000000
6955,2.93,50.79,1000000
6956,3.06,50.79,1000000
6957,3.18,50.79,1000000
6958,3.31,50.79,1000000
6959,3.43,50.79,1000000
6960,3.56,50.79,1000000
6961,3.68,50.79,1000000
6962,3.81,50.79,1000000
6963,3.93,50.79,1000000
6964,4.06,50.79,1000000
6965,4.18,50.79,1000000
6966,4.31,50.79,1000000
6967,4.43,50.79,1000000
6968,4.56,50.79,1000000
6969,4.68,50.79,1000000
6970,4.81,50.79,1000000
6971,4.93,50.79,1000000
6972,5.06,50.79,1000000
6973,5.18,50.79,1000000
6974,5.31,50.79,1000000
6975,5.43,50.79,1000000
6976,5.56,50.79,1000000
6977,5.68,50.79,1000000
6978,5.81,50.79,1000000
6979,5.93,50.79,1000000
6980,6.06,50.79,1000000
6981,6.18,50.79,1000000
6982,6.31,50.79,1000000
6983,6.43,50.79,1000000
6984,6.56,50.79,1000000
6985,6.68,50.79,1000000
6986,6.81,50.79,1000000
6987,6.93,50.79,1000000
6988,7.06,50.79,1000000
6989,7.18,50.79,1000000
6990,7.31,50.79,1000000
6991,7.43,50.79,1000000
6992,7.56,50.79,1000000
6993,7.68,50.79,1000000
6994,7.81,50.79,1000000
6995,7.93,50.79,1000000
6996,8.06,50.79,1000000
6997,8.18,50.79,1000000
6998,8.31,50.79,1000000
6999,8.43,50.79,1000000
7000,8.56,50.79,1000000
7001,8.68,50.79,1000000
7002,8.81,50.79,1000000
7003,8.93,50.79,1000000
7004,9.06,50.79,1000000
7005,9.18,50.79,1000000
7006,9.31,50.79,1000000
7007,9.43,50.79,1000000
7008,9.56,50.79,1000000
7009,9.68,50.79,1000000
7010,9.81,50.79,1000000
7011,9.93,50.79,1000000
7012,10.06,50.79,1000000
7013,10.18,50.79,1000000
7014,10.31,50.79,1000000
7015,10.43,50.79,1000000
7016,10.56,50.79,1000000
7017,10.68,50.79,1000000
7018,10.81,50.79,1000000
7019,10.93,50.79,1000000
7020,11.06,50.79,1000000
7021,11.18,50.79,1000000
7022,11.31,50.79,1000000
7023,11.43,50.79,1000000
7024,11.56,50.79,1000000
7025,11.68,50.79,1000000
7026,11.81,50.79,1000000
7027,11.93,50.79,1000000
7028,12.06,50.79,1000000
7029,12.18,50.79,1000000
7030,12.31,50.79,1000000
7031,12.43,50.79,1000000
7032,12.56,50.79,1000000
7033,12.68,50.79,1000000
7034,12.81,50.79,1000000
7035,12.93,50.79,1000000
7036,-12.06,50.87,1000000
7037,-11.93,50.87,1000000
7038,-11.81,50.87,4.76E-03
7039,-11.68,50.87,9.94E-03
7040,-11.56,50.87,0.01
7041,-11.43,50.87,0.01
7042,-11.31,50.87,0.02
7043,-11.18,50.87,0.04
7044,-11.06,50.87,0.09
7045,-10.93,50.87,0.12
7046,-10.81,50.87,0.13
7047,-10.68,50.87,0.13
7048,-10.56,50.87,0.15
7049,-10.43,50.87,0.16
7050,-10.31,50.87,0.16
7051,-10.18,50.87,0.17
7052,-10.06,50.87,0.19
7053,-9.93,50.87,0.21
7054,-9.81,50.87,0.22
7055,-9.68,50.87,0.22
7056,-9.56,50.87,0.23
7057,-9.43,50.87,0.23
7058,-9.31,50.87,0.24
7059,-9.18,50.87,0.25
7060,-9.06,50.87,0.26
7061,-8.93,50.87,0.27
7062,-8.81,50.87,0.28
7063,-8.68,50.87,0.28
7064,-8.56,50.87,0.26
7065,-8.43,50.87,0.26
7066,-8.31,50.87,0.28
7067,-8.18,50.87,0.28
7068,-8.06,50.87,0.29
7069,-7.93,50.87,0.3
7070,-7.81,50.87,0.29
7071,-7.68,50.87,0.28
7072,-7.56,50.87,0.29
7073,-7.43,50.87,0.29
7074,-7.31,50.87,0.29
7075,-7.18,50.87,0.3
7076,-7.06,50.87,0.31
7077,-6.93,50.87,0.31
7078,-6.81,50.87,0.33
7079,-6.68,50.87,0.36
7080,-6.56,50.87,0.38
7081,-6.43,50.87,0.37
7082,-6.31,50.87,0.36
7083,-6.18,50.87,0.36
7084,-6.06,50.87,0.39
7085,-5.93,50.87,0.42
7086,-5.81,50.87,0.46
7087,-5.68,50.87,0.52
7088,-5.56,50.87,0.57
7089,-5.43,50.87,0.67
7090,-5.31,50.87,0.72
7091,-5.18,50.87,0.72
7092,-5.06,50.87,0.72
7093,-4.93,50.87,0.7
7094,-4.81,50.87,0.74
7095,-4.68,50.87,0.87
7096,-4.56,50.87,1000000
7097,-4.43,50.87,1000000
7098,-4.31,50.87,1000000
7099,-4.18,50.87,1000000
7100,-4.06,50.87,1000000
7101,-3.93,50.87,1000000
7102,-3.81,50.87,1000000
7103,-3.68,50.87,1000000
7104,-3.56,50.87,1000000
7105,-3.43,50.87,1000000
7106,-3.31,50.87,1000000
7107,-3.18,50.87,1000000
7108,-3.06,50.87,1000000
7109,-2.93,50.87,1000000
7110,-2.81,50.87,1000000
7111,-2.68,50.87,1000000
7112,-2.56,50.87,1000000
7113,-2.43,50.87,1000000
7114,-2.31,50.87,1000000
7115,-2.18,50.87,1000000
7116,-2.06,50.87,1000000
7117,-1.93,50.87,1000000
7118,-1.81,50.87,1000000
7119,-1.68,50.87,1000000
7120,-1.56,50.87,1000000
7121,-1.43,50.87,1000000
7122,-1.31,50.87,0.03
7123,-1.18,50.87,1000000
7124,-1.06,50.87,1000000
7125,-0.93,50.87,1000000
7126,-0.81,50.87,1000000
7127,-0.68,50.87,1000000
7128,-0.56,50.87,1000000
7129,-0.43,50.87,1000000
7130,-0.31,50.87,1000000
7131,-0.18,50.87,1000000
7132,-0.06,50.87,1000000
7133,0.06,50.87,1000000
7134,0.18,50.87,1000000
7135,0.31,50.87,1000000
7136,0.43,50.87,1000000
7137,0.56,50.87,1000000
7138,0.68,50.87,0.22
7139,0.81,50.87,0.14
7140,0.93,50.87,0.27
7141,1.06,50.87,0.5
7142,1.18,50.87,0.55
7143,1.31,50.87,0.84
7144,1.43,50.87,1.41
7145,1.56,50.87,2.19
7146,1.68,50.87,1000000
7147,1.81,50.87,1000000
7148,1.93,50.87,1000000
7149,2.06,50.87,1000000
7150,2.18,50.87,1000000
7151,2.31,50.87,1000000
7152,2.43,50.87,1000000
7153,2.56,50.87,1000000
7154,2.68,50.87,1000000
7155,2.81,50.87,1000000
7156,2.93,50.87,1000000
7157,3.06,50.87,1000000
7158,3.18,50.87,1000000
7159,3.31,50.87,1000000
7160,3.43,50.87,1000000
7161,3.56,50.87,1000000
7162,3.68,50.87,1000000
7163,3.81,50.87,1000000
7164,3.93,50.87,1000000
7165,4.06,50.87,1000000
7166,4.18,50.87,1000000
7167,4.31,50.87,1000000
7168,4.43,50.87,1000000
7169,4.56,50.87,1000000
7170,4.68,50.87,1000000
7171,4.81,50.87,1000000
7172,4.93,50.87,1000000
7173,5.06,50.87,1000000
7174,5.18,50.87,1000000
7175,5.31,50.87,1000000
7176,5.43,50.87,1000000
7177,5.56,50.87,1000000
7178,5.68,50.87,1000000
7179,5.81,50.87,1000000
7180,5.93,50.87,1000000
7181,6.06,50.87,1000000
7182,6.18,50.87,1000000
7183,6.31,50.87,1000000
7184,6.43,50.87,1000000
7185,6.56,50.87,1000000
7186,6.68,50.87,1000000
7187,6.81,50.87,1000000
7188,6.93,50.87,1000000
7189,7.06,50.87,1000000
7190,7.18,50.87,1000000
7191,7.31,50.87,1000000
7192,7.43,50.87,1000000
7193,7.56,50.87,1000000
7194,7.68,50.87,1000000
7195,7.81,50.87,1000000
7196,7.93,50.87,1000000
7197,8.06,50.87,1000000
7198,8.18,50.87,1000000
7199,8.31,50.87,1000000
7200,8.43,50.87,1000000
7201,8.56,50.87,1000000
7202,8.68,50.87,1000000
7203,8.81,50.87,1000000
7204,8.93,50.87,1000000
7205,9.06,50.87,1000000
7206,9.18,50.87,1000000
7207,9.31,50.87,1000000
7208,9.43,50.87,1000000
7209,9.56,50.87,1000000
7210,9.68,50.87,1000000
7211,9.81,50.87,1000000
7212,9.93,50.87,1000000
7213,10.06,50.87,1000000
7214,10.18,50.87,1000000
7215,10.31,50.87,1000000
7216,10.43,50.87,1000000
7217,10.56,50.87,1000000
7218,10.68,50.87,1000000
7219,10.81,50.87,1000000
7220,10.93,50.87,1000000
7221,11.06,50.87,1000000
7222,11.18,50.87,1000000
7223,11.31,50.87,1000000
7224,11.43,50.87,1000000
7225,11.56,50.87,1000000
7226,11.68,50.87,1000000
7227,11.81,50.87,1000000
7228,11.93,50.87,1000000
7229,12.06,50.87,1000000
7230,12.18,50.87,1000000
7231,12.31,50.87,1000000
7232,12.43,50.87,1000000
7233,12.56,50.87,1000000
7234,12.68,50.87,1000000
7235,12.81,50.87,1000000
7236,12.93,50.87,1000000
7237,-12.06,50.95,1000000
7238,-11.93,50.95,1000000
7239,-11.81,50.95,7.11E-03
7240,-11.68,50.95,0.01
7241,-11.56,50.95,0.01
7242,-11.43,50.95,0.01
7243,-11.31,50.95,0.03
7244,-11.18,50.95,0.06
7245,-11.06,50.95,0.09
7246,-10.93,50.95,0.11
7247,-10.81,50.95,0.11
7248,-10.68,50.95,0.12
7249,-10.56,50.95,0.14
7250,-10.43,50.95,0.15
7251,-10.31,50.95,0.15
7252,-10.18,50.95,0.16
7253,-10.06,50.95,0.18
7254,-9.93,50.95,0.21
7255,-9.81,50.95,0.22
7256,-9.68,50.95,0.22
7257,-9.56,50.95,0.22
7258,-9.43,50.95,0.23
7259,-9.31,50.95,0.24
7260,-9.18,50.95,0.25
7261,-9.06,50.95,0.25
7262,-8.93,50.95,0.27
7263,-8.81,50.95,0.28
7264,-8.68,50.95,0.27
7265,-8.56,50.95,0.26
7266,-8.43,50.95,0.26
7267,-8.31,50.95,0.27
7268,-8.18,50.95,0.27
7269,-8.06,50.95,0.27
7270,-7.93,50.95,0.28
7271,-7.81,50.95,0.28
7272,-7.68,50.95,0.27
7273,-7.56,50.95,0.28
7274,-7.43,50.95,0.28
7275,-7.31,50.95,0.28
7276,-7.18,50.95,0.28
7277,-7.06,50.95,0.29
7278,-6.93,50.95,0.31
7279,-6.81,50.95,0.33
7280,-6.68,50.95,0.34
7281,-6.56,50.95,0.33
7282,-6.43,50.95,0.32
7283,-6.31,50.95,0.31
7284,-6.18,50.95,0.32
7285,-6.06,50.95,0.35
7286,-5.93,50.95,0.38
7287,-5.81,50.95,0.44
7288,-5.68,50.95,0.5
7289,-5.56,50.95,0.56
7290,-5.43,50.95,0.64
7291,-5.31,50.95,0.69
7292,-5.18,50.95,0.73
7293,-5.06,50.95,0.74
7294,-4.93,50.95,0.82
7295,-4.81,50.95,1.06
7296,-4.68,50.95,1.46
7297,-4.56,50.95,1.72
7298,-4.43,50.95,1000000
7299,-4.31,50.95,1000000
7300,-4.18,50.95,1000000
7301,-4.06,50.95,1000000
7302,-3.93,50.95,1000000
7303,-3.81,50.95,1000000
7304,-3.68,50.95,1000000
7305,-3.56,50.95,1000000
7306,-3.43,50.95,1000000
7307,-3.31,50.95,1000000
7308,-3.18,50.95,1000000
7309,-3.06,50.95,1000000
7310,-2.93,50.95,1000000
7311,-2.81,50.95,1000000
7312,-2.68,50.95,1000000
7313,-2.56,50.95,1000000
7314,-2.43,50.95,1000000
7315,-2.31,50.95,1000000
7316,-2.18,50.95,1000000
7317,-2.06,50.95,1000000
7318,-1.93,50.95,1000000
7319,-1.81,50.95,1000000
7320,-1.68,50.95,1000000
7321,-1.56,50.95,1000000
7322,-1.43,50.95,1000000
7323,-1.31,50.95,1000000
7324,-1.18,50.95,1000000
7325,-1.06,50.95,1000000
7326,-0.93,50.95,1000000
7327,-0.81,50.95,1000000
7328,-0.68,50.95,1000000
7329,-0.56,50.95,1000000
7330,-0.43,50.95,1000000
7331,-0.31,50.95,1000000
7332,-0.18,50.95,1000000
7333,-0.06,50.95,1000000
7334,0.06,50.95,1000000
7335,0.18,50.95,1000000
7336,0.31,50.95,1000000
7337,0.43,50.95,1000000
7338,0.56,50.95,1000000
7339,0.68,50.95,1000000
7340,0.81,50.95,1000000
7341,0.93,50.95,1000000
7342,1.06,50.95,0.31
7343,1.18,50.95,0.52
7344,1.31,50.95,1.12
7345,1.43,50.95,2.09
7346,1.56,50.95,3
7347,1.68,50.95,2.47
7348,1.81,50.95,2.3
7349,1.93,50.95,1000000
7350,2.06,50.95,1000000
7351,2.18,50.95,1000000
7352,2.31,50.95,1000000
7353,2.43,50.95,1000000
7354,2.56,50.95,1000000
7355,2.68,50.95,1000000
7356,2.81,50.95,1000000
7357,2.93,50.95,1000000
7358,3.06,50.95,1000000
7359,3.18,50.95,1000000
7360,3.31,50.95,1000000
7361,3.43,50.95,1000000
